timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1523934010467,299, /api/login/,200,OK,EventKit User 1-6,text,true,,6164,140,40,40,155,0,98
1523934010467,299, /api/login/,200,OK,EventKit User 1-26,text,true,,6168,140,40,40,164,0,98
1523934010468,297, /api/login/,200,OK,EventKit User 1-38,text,true,,6168,140,40,40,183,0,97
1523934010435,299, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-26,,true,,6168,140,40,40,164,32,98
1523934010407,299, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-6,,true,,6164,140,40,40,155,60,98
1523934010451,297, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-38,,true,,6168,140,40,40,183,18,97
1523934010468,363, /api/login/,200,OK,EventKit User 1-9,text,true,,6166,140,40,40,350,0,97
1523934010412,363, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-9,,true,,6166,140,40,40,350,56,97
1523934010467,366, /api/login/,200,OK,EventKit User 1-14,text,true,,6166,140,40,40,351,0,98
1523934010419,366, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-14,,true,,6166,140,40,40,351,48,98
1523934010467,366, /api/login/,200,OK,EventKit User 1-28,text,true,,6168,140,40,40,350,0,98
1523934010467,367, /api/login/,200,OK,EventKit User 1-39,text,true,,6168,140,40,40,351,0,98
1523934010438,366, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-28,,true,,6168,140,40,40,350,30,98
1523934010453,367, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-39,,true,,6168,140,40,40,351,14,98
1523934010467,367, /api/login/,200,OK,EventKit User 1-36,text,true,,6166,140,40,40,351,0,98
1523934010448,367, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-36,,true,,6166,140,40,40,351,19,98
1523934010467,368, /api/login/,200,OK,EventKit User 1-10,text,true,,6164,140,40,40,356,0,98
1523934010414,368, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-10,,true,,6164,140,40,40,356,53,98
1523934010468,371, /api/login/,200,OK,EventKit User 1-30,text,true,,6168,140,40,40,349,0,98
1523934010467,372, /api/login/,200,OK,EventKit User 1-24,text,true,,6168,140,40,40,361,0,98
1523934010468,371, /api/login/,200,OK,EventKit User 1-2,text,true,,6166,140,40,40,350,0,97
1523934010441,371, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-30,,true,,6168,140,40,40,349,27,98
1523934010433,372, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-24,,true,,6168,140,40,40,361,34,98
1523934010403,371, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-2,,true,,6166,140,40,40,350,65,97
1523934010467,373, /api/login/,200,OK,EventKit User 1-3,text,true,,6164,140,40,40,359,0,99
