timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.52391E+12,320, /api/login/,200,OK,EventKit User 1-14,text,TRUE,,6166,140,30,30,223,0,109
1.52391E+12,320, /api/login/,200,OK,EventKit User 1-21,text,TRUE,,6168,140,30,30,163,0,109
1.52391E+12,320, /api/login/,200,OK,EventKit User 1-20,text,TRUE,,6168,140,30,30,299,0,109
1.52391E+12,319, /api/login/,200,OK,EventKit User 1-10,text,TRUE,,6168,140,30,30,281,0,108
1.52391E+12,320, /api/login/,200,OK,EventKit User 1-17,text,TRUE,,6168,140,30,30,283,0,109
1.52391E+12,319, /api/login/,200,OK,EventKit User 1-4,text,TRUE,,6166,140,30,30,171,0,108
1.52391E+12,319, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-4,,TRUE,,6166,140,30,30,171,66,108
1.52391E+12,320, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-17,,TRUE,,6168,140,30,30,283,42,109
1.52391E+12,320, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-20,,TRUE,,6168,140,30,30,299,39,109
1.52391E+12,319, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-10,,TRUE,,6168,140,30,30,281,55,108
1.52391E+12,320, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-14,,TRUE,,6166,140,30,30,223,49,109
1.52391E+12,320, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-21,,TRUE,,6168,140,30,30,163,38,109
1.52391E+12,323, /api/login/,200,OK,EventKit User 1-30,text,TRUE,,6168,140,30,30,223,0,109
1.52391E+12,323, /api/login/,200,OK,EventKit User 1-23,text,TRUE,,6168,140,30,30,223,0,109
1.52391E+12,323, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-30,,TRUE,,6168,140,30,30,223,27,109
1.52391E+12,323, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-23,,TRUE,,6168,140,30,30,223,35,109
1.52391E+12,323, /api/login/,200,OK,EventKit User 1-9,text,TRUE,,6164,140,30,30,238,0,109
1.52391E+12,323, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-9,,TRUE,,6164,140,30,30,238,56,109
1.52391E+12,327, /api/login/,200,OK,EventKit User 1-1,text,TRUE,,6166,140,30,30,321,0,109
1.52391E+12,327, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-1,,TRUE,,6166,140,30,30,321,64,109
1.52391E+12,344, /api/login/,200,OK,EventKit User 1-16,text,TRUE,,6166,140,30,30,337,0,109
1.52391E+12,344, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-16,,TRUE,,6166,140,30,30,337,43,109
1.52391E+12,358, /api/login/,200,OK,EventKit User 1-19,text,TRUE,,6168,140,30,30,355,0,109
1.52391E+12,358, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-19,,TRUE,,6168,140,30,30,355,40,109
1.52391E+12,375, /api/login/,200,OK,EventKit User 1-26,text,TRUE,,6168,140,30,30,369,0,109
1.52391E+12,375, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-26,,TRUE,,6168,140,30,30,369,32,109
1.52391E+12,391, /api/login/,200,OK,EventKit User 1-29,text,TRUE,,6166,140,30,30,388,0,109
1.52391E+12,391, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-29,,TRUE,,6166,140,30,30,388,28,109
1.52391E+12,424, /api/login/,200,OK,EventKit User 1-15,text,TRUE,,6168,140,30,30,422,0,109
1.52391E+12,424, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-15,,TRUE,,6168,140,30,30,422,44,109
1.52391E+12,426, /api/login/,200,OK,EventKit User 1-11,text,TRUE,,6168,140,30,30,423,0,109
1.52391E+12,426, /api/login/,200,"Number of samples in transaction : 1, number of failing samples : 0",EventKit User 1-11,,TRUE,,6168,140,30,30,423,52,109
1.52391E+12,440, /api/login/,200,OK,EventKit User 1-27,text,TRUE,,6168,140,30,30,438,0,109
